qc_code,Id,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice,Qual,Cond,Age
24644229,test_3624,70,12400,1Fam,2,1,5,2005,1726,3,GasA,Y,1494,0,2007,,5B,8B,2
24644229,train_2439,62,10125,1Fam,2,0,5,2006,1434,2,GasA,Y,1350,0,2009,169901.82472804,5B,8B,3
24644229,train_5089,75,5687,1Fam,2,0,6,2006,105,3,GasA,Y,1445,0,2007,147416.281484915,5B,8B,1
24644229,train_6514,54,9591,1Fam,1,1,8,2006,1304,4,GasA,N,1092,0,2006,182146.340438287,5B,8B,0
24644229,train_7932,112,15578,1Fam,1,1,8,2006,1391,2,GasA,Y,1262,0,2007,178043.531122561,5B,8B,1
24644229,train_8915,70,15426,1Fam,1,0,8,2006,795,4,GasA,Y,1720,0,2007,198656.150650295,5B,8B,1
24644229,train_9074,,12150,1Fam,3,1,9,2006,1473,3,GasA,Y,1710,0,2010,181625.60559444,5B,8B,4
24644229,train_9261,55,3600,1Fam,1,1,5,2006,630,2,GasW,Y,1603,0,2009,148222.549708202,5B,8B,3
24644229,train_9272,,3182,1Fam,2,0,8,2006,1040,3,GasA,N,334,0,2008,122622.980736528,5B,8B,2
24644229,train_9383,66,10659,TwnhsE,1,0,7,2006,720,2,GasA,Y,2217,0,2006,174602.841429802,5B,8B,0
24644229,test_38,,9000,1Fam,2,0,7,2006,864,2,GasA,Y,2094,0,2009,,5B,8B,3
24644229,test_521,51,13673,1Fam,3,1,6,2006,965,3,GasA,Y,1680,0,2006,,5B,8B,0
24644229,test_2510,79,9400,Duplex,2,0,6,2006,780,3,GasA,Y,1520,0,2006,,5B,8B,0
24644229,train_217,,14006,1Fam,1,0,5,2007,808,3,GasA,Y,1518,0,2006,210220.094822302,5B,8B,-1
24644229,train_3386,96,7200,1Fam,2,2,7,2007,0,3,GasA,Y,1472,0,2007,131089.884937339,5B,8B,0
24644229,train_4171,80,7472,1Fam,2,1,10,2007,673,3,GasA,Y,1644,0,2006,205030.923689296,5B,8B,-1
24644229,train_7132,,16659,1Fam,2,0,10,2007,384,3,GasA,Y,1416,0,2007,160076.352684873,5B,8B,0
24644229,train_9310,65,7050,1Fam,2,1,4,2007,1143,3,GasA,Y,1310,0,2006,156902.999485574,5B,8B,-1
24644229,test_379,98,3500,1Fam,2,0,6,2007,686,3,GasA,Y,1652,0,2010,,5B,8B,3
24644229,train_8165,34,1596,1Fam,2,1,6,2008,1372,2,GasA,Y,1982,0,2006,225987.676471846,5B,8B,-2
24644229,test_389,,8520,1Fam,2,0,5,2008,1107,3,GasA,Y,1314,0,2010,,5B,8B,2
24644229,test_2118,51,14559,1Fam,2,1,7,2008,992,3,GasA,Y,1044,0,2006,,5B,8B,-2
24644229,train_1704,,10650,1Fam,2,1,8,2009,1194,4,GasA,Y,907,0,2008,181810.27300531,5B,8B,-1
24644229,train_6893,79,5604,1Fam,2,0,10,2009,927,4,GasA,Y,882,0,2009,158250.001416046,5B,8B,0
24644229,train_7229,78,9991,1Fam,2,0,7,2009,506,3,GasA,Y,2713,0,2008,212425.250106253,5B,8B,-1
24644229,train_7507,70,8877,1Fam,2,1,5,2009,483,3,GasA,Y,864,0,2010,138245.657500533,5B,8B,1
24644229,train_7579,,4500,1Fam,1,0,6,2009,849,4,GasA,Y,864,0,2006,130121.872282592,5B,8B,-3
24853190,train_3960,43,5000,1Fam,2,1,8,1927,1763,3,GasA,Y,1548,0,2007,258904.132912807,10B,3A,80
24853190,train_4336,70,11341,1Fam,2,0,5,1977,1029,3,GasA,Y,1670,0,2008,211608.215719713,10B,3A,31
24853190,train_9246,130,10920,1Fam,2,0,8,1987,1041,3,GasA,Y,1232,0,2007,215458.255686441,10B,3A,20
24853190,test_2771,63,9760,1Fam,2,0,9,2008,954,4,GasA,Y,778,0,2008,,10B,3A,0
25169250,train_7253,58,14859,Duplex,1,0,11,1892,832,3,GasA,Y,1363,0,2008,111012.467749233,7B,3A,116
25169250,test_3981,70,10134,1Fam,1,1,5,1910,1056,3,GasA,Y,1935,0,2008,,7B,3A,98
25169250,train_8853,50,11457,1Fam,1,0,9,1918,1442,3,GasA,Y,1472,0,2009,92832.7875410052,7B,3A,91
25169250,train_8554,21,8366,1Fam,2,0,5,1920,1517,3,GasA,Y,2080,0,2010,207364.323789179,7B,3A,90
25169250,train_1732,24,45600,1Fam,1,1,5,1922,1196,3,GasA,Y,2243,0,2010,196697.388730328,7B,3A,88
25169250,train_8269,32,4923,1Fam,1,1,6,1925,528,1,GasA,Y,1573,0,2007,88153.196012088,7B,3A,82
25169250,train_520,66,46589,1Fam,1,1,8,1931,600,4,GasA,Y,1250,0,2007,121200.431452066,7B,3A,76
25169250,train_1508,80,8777,1Fam,2,1,4,1932,936,3,GasA,Y,1131,0,2009,138449.300350234,7B,3A,77
25169250,test_1320,70,1920,1Fam,2,1,6,1934,988,4,GasA,Y,2452,0,2010,,7B,3A,76
25169250,test_1042,60,5232,1Fam,2,0,9,1940,1358,3,GasA,Y,2466,0,2006,,7B,3A,66
25169250,test_1487,70,4224,1Fam,2,0,6,1941,1417,3,GasA,Y,1337,0,2006,,7B,3A,65
25169250,train_3301,,8402,1Fam,1,0,4,1949,1766,2,GasA,Y,2057,0,2006,215842.48015641,7B,3A,57
25169250,train_343,50,9600,1Fam,1,0,5,1954,1196,3,GasA,Y,1915,0,2006,159500.359550404,7B,3A,52
25169250,train_3951,21,14442,1Fam,2,0,5,1954,0,3,GasA,Y,1148,0,2008,108916.057112166,7B,3A,54
25169250,train_6270,51,9531,1Fam,2,0,7,1954,1484,3,GasA,Y,1052,0,2009,130263.744491658,7B,3A,55
25169250,test_1889,38,21695,1Fam,1,0,5,1954,1008,3,GasA,Y,987,0,2006,,7B,3A,52
25169250,test_3458,107,12095,1Fam,2,1,6,1954,756,3,GasA,Y,996,0,2007,,7B,3A,53
25169250,train_3923,80,1890,1Fam,1,1,6,1955,741,3,GasA,N,1458,0,2006,122485.298637803,7B,3A,51
25169250,train_2939,71,6930,1Fam,1,0,5,1957,1114,3,GasA,Y,1048,0,2006,133319.773161847,7B,3A,49
25169250,train_4128,55,9297,1Fam,1,1,7,1959,560,3,GasW,Y,970,0,2007,106044.190910424,7B,3A,48
25169250,train_1227,75,9765,1Fam,1,0,5,1960,1026,2,GasA,N,1358,0,2007,105861.749257622,7B,3A,47
25169250,train_3594,79,10656,1Fam,1,1,7,1961,1673,2,GasA,Y,1040,0,2009,176732.97942345,7B,3A,48
25169250,train_8979,100,7945,1Fam,1,0,6,1961,1719,4,GasA,Y,1430,0,2008,154062.08942247,7B,3A,47
25169250,train_6186,71,9000,1Fam,1,0,8,1965,1414,3,GasA,Y,1982,0,2007,174048.286602748,7B,3A,42
25169250,train_6302,,15602,1Fam,2,0,12,1965,952,3,GasA,Y,1148,0,2008,147749.535418305,7B,3A,43
25169250,test_3541,70,5500,1Fam,3,1,8,1966,744,3,GasA,Y,1050,0,2006,,7B,3A,40
25169250,train_8521,60,9600,1Fam,1,0,12,1969,709,4,GasA,Y,1114,0,2009,102243.242355685,7B,3A,40
25169250,train_5315,100,5790,1Fam,1,1,6,1970,1196,0,GasA,Y,1489,0,2006,188540.47971473,7B,3A,36
25169250,train_8402,60,10800,Twnhs,1,1,6,1970,504,2,GasW,Y,1539,0,2010,123132.620990582,7B,3A,40
25169250,train_1248,,15660,1Fam,0,0,9,1972,1253,2,GasA,Y,1252,0,2008,158614.588974758,7B,3A,36
25169250,train_1537,60,9900,1Fam,2,1,7,1976,612,2,GasA,Y,1344,0,2007,101543.883781485,7B,3A,31
25169250,train_9713,70,11050,1Fam,2,1,8,1977,686,4,GasA,Y,2126,0,2010,167171.762193239,7B,3A,33
25169250,train_9838,65,9790,Duplex,2,1,5,1977,440,4,GasA,N,1638,0,2007,153345.062033297,7B,3A,30
25169250,train_253,65,8885,TwnhsE,2,1,8,1979,1288,3,GasA,Y,1250,0,2006,125347.620728555,7B,3A,27
25169250,train_2410,54,11250,1Fam,1,1,5,1979,1024,3,GasA,N,1541,0,2008,169143.310380466,7B,3A,29
25169250,train_1301,99,8795,1Fam,2,0,6,1980,819,2,GasA,Y,2263,0,2007,193705.314127653,7B,3A,27
25169250,train_3176,56,9950,1Fam,1,0,8,1984,864,3,GasA,Y,1434,0,2009,200053.732995205,7B,3A,25
25169250,train_5897,63,10084,1Fam,2,0,8,1989,930,3,GasA,Y,1852,0,2007,221013.17439473,7B,3A,18
25169250,test_3950,,4388,1Fam,2,0,10,1993,716,3,GasA,Y,2978,0,2010,,7B,3A,17
25169250,train_9661,24,5687,1Fam,2,0,6,1995,894,2,GasA,Y,2267,0,2007,225427.540656123,7B,3A,12
25169250,test_2530,69,10800,1Fam,1,0,9,1996,1234,4,GasA,Y,970,0,2007,,7B,3A,11
25169250,train_3860,71,8892,TwnhsE,2,1,6,2000,1218,3,GasA,Y,1200,0,2010,121302.382899524,7B,3A,10
25169250,train_88,,9066,1Fam,2,1,7,2001,1428,3,GasA,Y,1709,0,2010,228860.310334405,7B,3A,9
25169250,train_555,84,11911,1Fam,2,0,6,2003,755,3,GasA,Y,1200,0,2009,113369.418983758,7B,3A,6
25169250,train_1796,79,12011,1Fam,2,0,8,2003,1643,3,GasA,Y,1509,0,2007,221095.365285138,7B,3A,4
25169250,train_8430,71,8712,2fmCon,2,1,6,2003,1566,3,GasA,Y,2822,0,2009,285827.026618207,7B,3A,6
25169250,train_8902,90,10800,1Fam,1,0,6,2003,1389,3,GasA,Y,1670,0,2008,217824.627530628,7B,3A,5
25169250,test_2875,60,7922,1Fam,2,0,5,2003,1288,3,GasA,Y,1710,0,2008,,7B,3A,5
25169250,test_3725,52,10083,1Fam,1,0,6,2003,1584,3,GasA,Y,1322,0,2007,,7B,3A,4
25169250,train_6431,88,2268,1Fam,1,0,7,2006,1196,3,GasA,Y,971,0,2006,133212.007855868,7B,3A,0
25169250,train_8001,58,10106,1Fam,2,0,6,2006,0,2,Grav,Y,1774,0,2009,194571.616433017,7B,3A,3
25169250,train_7055,80,10335,1Fam,2,0,5,2007,938,3,GasA,Y,1962,0,2008,221402.326884605,7B,3A,1
25316186,train_7552,,9600,1Fam,1,0,5,1912,0,3,GasA,Y,3222,0,2007,220167.563865673,9B,4B,95
25316186,test_395,,10007,1Fam,2,0,4,1930,1141,3,GasA,Y,1656,0,2007,,9B,4B,77
25316186,train_5314,60,14364,1Fam,1,0,9,1950,698,2,GasA,Y,2643,0,2009,302454.775133489,9B,4B,59
25316186,test_632,61,6762,TwnhsE,1,0,9,1954,991,3,GasA,Y,1220,0,2010,,9B,4B,56
25316186,train_6928,95,10335,1Fam,0,1,5,1958,796,3,GasA,Y,1992,0,2006,256827.185001141,9B,4B,48
25316186,train_8168,76,7050,1Fam,1,1,6,1958,740,3,GasA,Y,1196,0,2006,191251.14080907,9B,4B,48
25316186,train_8651,36,7388,1Fam,2,1,5,1961,1092,3,GasA,Y,3112,0,2006,279522.448173133,9B,4B,45
25316186,train_2552,50,11475,1Fam,1,1,6,1962,264,4,GasA,Y,1750,0,2010,188203.798026783,9B,4B,48
25316186,train_2672,53,8461,1Fam,1,0,5,1963,1162,3,GasA,Y,2002,0,2009,290002.511476775,9B,4B,46
25316186,train_6116,21,4800,1Fam,2,0,8,1979,1050,3,GasA,Y,1639,0,2009,188031.981092432,9B,4B,30
25316186,test_3535,75,7153,1Fam,2,0,5,1985,1340,3,GasA,Y,1368,0,2007,,9B,4B,22
25316186,test_1132,108,15576,1Fam,1,0,9,1993,1698,3,GasA,Y,1386,0,2006,,9B,4B,13
25316186,train_9499,81,9548,1Fam,1,0,8,2006,750,3,GasA,Y,1574,0,2008,226986.972063692,9B,4B,2
25316186,train_3753,94,1890,1Fam,1,1,8,2007,672,4,GasA,Y,2046,0,2007,253953.833208041,9B,4B,0
25418193,train_6411,60,9158,1Fam,2,0,4,1904,0,2,GasA,Y,1561,0,2008,179025.223821361,9B,5B,104
25418193,train_5769,60,6435,1Fam,1,0,5,1908,1777,4,GasA,Y,1539,0,2008,224297.174209146,9B,5B,100
25418193,train_8156,89,7301,1Fam,1,0,6,1910,540,2,GasA,Y,1080,0,2010,218979.174589733,9B,5B,100
25418193,train_8285,64,9600,1Fam,2,1,6,1914,1517,4,GasA,Y,1200,0,2008,226713.789321885,9B,5B,94
25418193,train_7199,70,215245,1Fam,2,0,4,1915,1392,3,GasA,Y,2034,0,2008,314334.571578473,9B,5B,93
25418193,test_1945,84,10594,1Fam,2,1,10,1915,1340,3,GasA,Y,1908,0,2009,,9B,5B,94
25418193,test_2259,50,11616,1Fam,3,0,6,1915,1158,3,GasA,Y,1511,0,2007,,9B,5B,92
25418193,train_17,77,10628,TwnhsE,2,0,7,1916,1134,3,GasA,Y,2153,0,2010,240049.256595403,9B,5B,94
25418193,train_9711,65,13568,1Fam,2,1,12,1916,0,3,GasA,Y,1547,0,2006,272229.286916111,9B,5B,90
25418193,train_1438,77,6930,1Fam,2,1,10,1920,970,3,GasA,Y,1163,0,2008,252433.388665198,9B,5B,88
25418193,train_9540,,9066,1Fam,2,1,6,1920,741,3,GasA,Y,1576,0,2009,226157.841571248,9B,5B,89
25418193,test_1381,53,11214,1Fam,2,0,4,1921,876,2,GasA,Y,1253,0,2006,,9B,5B,85
25418193,train_969,130,9450,1Fam,1,0,4,1922,654,4,GasW,N,1004,0,2008,150706.160737748,9B,5B,86
25418193,train_3569,60,8800,1Fam,1,1,6,1923,1670,2,GasA,Y,2344,0,2009,300171.460287618,9B,5B,86
25418193,train_6683,,25286,TwnhsE,1,0,6,1923,768,3,GasA,Y,2198,0,2009,230765.138176067,9B,5B,86
25418193,train_6862,77,16647,1Fam,1,0,6,1923,1039,3,GasA,Y,1320,0,2010,196426.686900826,9B,5B,87
25418193,test_443,102,10159,1Fam,1,0,11,1923,864,3,GasA,Y,2274,0,2008,,9B,5B,85
25418193,train_7708,134,10140,1Fam,2,1,5,1924,960,3,GasA,Y,1048,0,2007,166509.9977422,9B,5B,83
25418193,train_9511,53,11457,1Fam,2,1,9,1924,1649,4,GasA,Y,832,0,2007,265050.513117643,9B,5B,83
25418193,test_163,44,7150,1Fam,1,0,7,1924,1349,3,GasA,Y,1458,0,2010,,9B,5B,86
25418193,train_8287,57,13695,1Fam,1,1,6,1925,1349,2,GasA,Y,1802,0,2007,290061.550071324,9B,5B,82
25418193,train_8702,70,5500,1Fam,2,0,8,1925,384,3,GasA,N,2084,0,2006,252465.000834963,9B,5B,81
25418193,test_1244,68,10134,1Fam,1,0,4,1925,864,3,GasA,Y,1668,0,2009,,9B,5B,84
25418193,train_667,,14762,1Fam,2,0,9,1926,832,4,GasA,Y,1767,0,2009,218895.279920873,9B,5B,83
25418193,train_5021,,7658,1Fam,1,0,6,1926,672,2,GasA,Y,1644,0,2009,193658.817521003,9B,5B,83
25418193,test_3343,57,5925,1Fam,3,1,10,1926,798,2,GasA,Y,1200,0,2007,,9B,5B,81
25418193,train_1515,,11600,1Fam,1,0,8,1927,1650,3,GasA,Y,2183,0,2006,331998.314072277,9B,5B,79
25418193,test_303,,5784,1Fam,2,1,8,1927,1113,3,GasA,Y,1069,0,2007,,9B,5B,80
25418193,train_9578,21,14587,2fmCon,1,0,7,1929,1686,3,GasA,Y,2144,0,2008,304383.70657458,9B,5B,79
25418193,train_2687,65,10530,TwnhsE,1,0,6,1930,1461,4,GasA,Y,1057,0,2010,194830.878507548,9B,5B,80
25418193,train_5462,80,7200,Duplex,1,1,7,1930,1602,3,GasA,Y,1869,0,2008,234504.201981965,9B,5B,78
25418193,train_6232,74,11616,1Fam,1,0,4,1930,715,4,GasA,Y,965,0,2006,210412.866594538,9B,5B,76
25418193,train_3262,,21535,1Fam,1,0,6,1931,1392,3,GasA,Y,1904,0,2009,252925.691408967,9B,5B,78
25418193,test_3043,75,10880,1Fam,1,0,5,1931,1056,3,GasA,Y,960,0,2010,,9B,5B,79
25418193,train_5415,85,8777,1Fam,2,1,7,1934,462,3,GasA,N,1416,0,2009,201930.721255466,9B,5B,75
25418193,train_8665,35,7134,1Fam,2,0,5,1935,1056,3,GasA,Y,1125,0,2009,244845.165941802,9B,5B,74
25418193,test_1825,61,8773,1Fam,1,1,8,1935,884,2,GasA,Y,1266,0,2007,,9B,5B,72
25418193,train_2157,40,13472,TwnhsE,2,2,6,1936,1257,3,GasA,Y,1484,0,2006,231692.35769311,9B,5B,70
25418193,train_2419,92,9855,TwnhsE,1,0,8,1936,907,3,GasA,N,2078,0,2008,290884.880792801,9B,5B,72
25418193,train_3603,50,10000,1Fam,2,1,5,1936,700,3,GasA,Y,630,0,2006,200212.687890641,9B,5B,70
25418193,train_9276,,9018,1Fam,2,1,9,1936,846,3,GasA,Y,1235,0,2007,222118.609156413,9B,5B,71
25418193,test_2372,67,12394,1Fam,1,0,8,1937,1453,2,GasA,Y,1621,0,2007,,9B,5B,70
25418193,train_306,65,159000,1Fam,2,1,7,1939,588,3,GasA,Y,1125,0,2008,189380.125000322,9B,5B,69
25418193,train_6890,65,17671,1Fam,2,1,12,1939,794,4,GasA,Y,1922,0,2007,257939.389441422,9B,5B,68
25418193,train_957,49,2592,1Fam,1,0,7,1940,855,2,GasA,Y,1224,0,2008,160390.07501564,9B,5B,68
25418193,train_3101,74,5232,1Fam,2,1,9,1940,1117,3,GasA,Y,902,0,2009,175446.953439756,9B,5B,69
25418193,train_6002,65,21695,1Fam,1,0,7,1940,864,3,GasA,Y,1668,0,2006,230851.788162188,9B,5B,66
25418193,train_6338,78,13360,1Fam,2,0,8,1940,1930,2,GasA,Y,1680,0,2006,286525.531907453,9B,5B,66
25418193,train_7298,,6155,Twnhs,1,0,5,1940,1092,3,GasA,Y,1718,0,2006,199746.542658895,9B,5B,66
25418193,test_3394,32,15602,1Fam,1,1,6,1940,894,3,GasA,Y,1559,0,2008,,9B,5B,68
25418193,train_671,,8924,1Fam,2,0,6,1941,1008,3,GasA,Y,1476,0,2007,200986.741059733,9B,5B,66
25418193,train_4203,120,7200,1Fam,2,1,6,1941,1202,4,GasA,Y,1661,0,2006,199163.378457015,9B,5B,65
25418193,train_5050,74,215245,1Fam,2,0,6,1941,720,3,GasA,Y,1959,0,2010,276559.524312618,9B,5B,69
25418193,test_3767,60,9571,1Fam,2,0,6,1941,1340,3,GasA,Y,996,0,2010,,9B,5B,69
25418193,train_501,70,5604,1Fam,1,0,4,1946,880,2,GasA,Y,1717,0,2007,185094.679078958,9B,5B,61
25418193,train_6361,70,9554,1Fam,1,0,6,1946,965,4,GasA,Y,1670,0,2007,187474.850043865,9B,5B,61
25418193,train_7888,85,9480,1Fam,2,0,7,1946,264,3,GasA,Y,1518,0,2009,218414.265775448,9B,5B,63
25418193,test_5,79,14850,1Fam,2,0,6,1947,880,3,GasA,Y,1446,0,2009,,9B,5B,62
25418193,test_841,,6960,1Fam,1,0,7,1947,540,3,GasA,Y,2398,0,2007,,9B,5B,60
25418193,train_1789,74,21695,1Fam,2,0,12,1948,884,3,GasA,Y,2320,0,2007,358781.991409969,9B,5B,59
25418193,train_4785,49,32668,1Fam,2,0,8,1948,1442,2,GasA,Y,1117,0,2007,290094.84607043,9B,5B,59
25418193,train_1282,52,4058,1Fam,2,1,6,1949,1372,3,GasA,Y,2098,0,2007,276956.828904713,9B,5B,58
25418193,train_3194,,9187,1Fam,2,0,6,1949,1484,1,GasA,Y,1663,0,2009,220764.453700435,9B,5B,60
25418193,train_4315,,10800,1Fam,1,0,6,1949,1822,1,GasA,Y,2713,0,2010,282544.119560926,9B,5B,61
25418193,train_574,75,13811,1Fam,1,0,5,1950,1470,4,GasA,Y,958,0,2007,241367.015347892,9B,5B,57
25418193,train_1026,49,10159,Twnhs,2,0,7,1950,1845,2,GasA,Y,2262,0,2007,332589.102066236,9B,5B,57
25418193,train_5242,109,9590,1Fam,2,1,8,1950,866,2,GasA,Y,767,0,2010,200034.505412883,9B,5B,60
25418193,train_6209,,6000,1Fam,1,1,6,1950,1056,3,GasA,Y,2230,0,2006,284565.247891976,9B,5B,56
25418193,test_2370,69,9000,1Fam,2,0,6,1950,1505,3,GasA,Y,1640,0,2010,,9B,5B,60
25418193,train_4891,60,14191,1Fam,2,0,6,1952,1040,3,GasA,Y,2097,0,2010,307735.053281956,9B,5B,58
25418193,train_9172,57,10267,1Fam,1,0,7,1952,1686,4,GasA,Y,2183,0,2008,298393.471560147,9B,5B,56
25418193,train_4668,50,7200,1Fam,2,0,6,1953,1720,3,GasA,Y,1144,0,2006,286144.220781755,9B,5B,53
25418193,train_6205,24,4435,1Fam,1,0,4,1953,644,4,GasA,Y,1344,0,2009,210429.26358311,9B,5B,56
25418193,test_336,77,12227,2fmCon,2,1,7,1953,1142,3,GasA,Y,1376,0,2007,,9B,5B,54
25418193,test_2160,70,9945,1Fam,1,0,7,1953,1358,3,GasA,Y,1077,0,2009,,9B,5B,56
25418193,test_3967,,12822,1Fam,1,1,7,1953,1176,3,GasA,Y,1412,0,2010,,9B,5B,57
25418193,train_1707,75,6120,1Fam,2,1,6,1954,848,2,GasA,Y,1276,0,2009,228574.012544147,9B,5B,55
25418193,train_4110,91,12702,1Fam,1,0,8,1954,1372,3,GasA,Y,1647,0,2008,224762.386424825,9B,5B,54
25418193,train_4446,60,8000,1Fam,2,0,7,1954,816,2,GasA,N,928,0,2006,191122.09307293,9B,5B,52
25418193,train_7759,,13400,1Fam,1,0,6,1954,923,3,GasA,Y,3194,0,2008,297829.321739226,9B,5B,54
25418193,test_2691,,10800,1Fam,2,1,6,1954,1026,3,GasA,Y,3194,0,2006,,9B,5B,52
25418193,test_3133,48,8750,2fmCon,1,1,6,1954,816,2,GasA,Y,1362,0,2006,,9B,5B,52
25418193,test_4609,70,7677,1Fam,1,0,6,1954,930,3,GasA,Y,1992,0,2007,,9B,5B,53
25418193,train_8782,60,7175,1Fam,1,0,6,1955,816,2,GasA,Y,1028,0,2009,192171.482563604,9B,5B,54
25418193,test_496,55,11475,2fmCon,2,0,7,1955,1394,3,GasA,Y,1458,0,2010,,9B,5B,55
25418193,test_3575,92,1920,1Fam,1,0,8,1955,1478,3,GasA,Y,1466,0,2010,,9B,5B,55
25418193,test_4084,,10197,1Fam,2,1,6,1955,928,3,GasA,N,1235,0,2009,,9B,5B,54
25418193,train_6918,,14963,TwnhsE,1,0,10,1956,2153,1,GasA,Y,907,0,2006,343778.909135405,9B,5B,50
25418193,train_9156,50,7150,1Fam,2,0,4,1956,1768,3,GasA,Y,1111,0,2009,240855.06917219,9B,5B,53
25418193,train_9633,47,3010,TwnhsE,2,0,8,1956,864,3,GasA,Y,1710,0,2008,195344.313128274,9B,5B,52
25418193,test_35,35,11645,1Fam,1,0,6,1956,1466,2,GasA,Y,2358,0,2008,,9B,5B,52
25418193,train_6123,65,8521,Twnhs,1,1,6,1957,637,3,GasA,Y,1716,0,2007,235905.235346619,9B,5B,50
25418193,train_8016,79,11050,1Fam,2,0,6,1957,1128,3,GasA,Y,1200,0,2006,219214.232566886,9B,5B,49
25418193,test_1653,59,7844,1Fam,1,1,5,1957,1777,2,GasA,Y,1040,0,2010,,9B,5B,53
25418193,train_1685,44,7420,1Fam,2,0,7,1958,783,4,GasA,Y,2042,0,2009,280313.472495123,9B,5B,51
25418193,train_7969,,3500,1Fam,1,1,6,1958,686,3,GasA,Y,1442,0,2009,196149.269880194,9B,5B,51
25418193,train_8942,74,5100,1Fam,2,1,8,1958,1440,4,GasA,N,1453,0,2007,234842.696406227,9B,5B,49
25418193,train_9217,73,17920,1Fam,1,1,6,1958,916,3,GasA,Y,729,0,2006,197037.47971104,9B,5B,48
25418193,test_4304,70,9600,1Fam,2,1,10,1958,1200,3,GasA,Y,1056,0,2008,,9B,5B,50
25418193,test_4526,54,13474,1Fam,2,1,10,1958,1208,3,GasA,N,1668,0,2006,,9B,5B,48
25418193,train_4015,47,7200,1Fam,1,1,4,1959,1362,3,GasA,Y,1625,0,2008,197560.52011129,9B,5B,49
25418193,train_5010,,10382,1Fam,2,0,5,1959,980,3,GasA,Y,1056,0,2009,190557.797959262,9B,5B,50
25418193,train_491,67,11888,1Fam,1,1,6,1960,907,3,GasA,Y,754,0,2009,196273.61156232,9B,5B,49
25418193,test_456,60,6960,1Fam,2,0,4,1960,1614,2,GasA,Y,1629,0,2008,,9B,5B,48
25418193,test_4872,64,14803,1Fam,2,0,6,1960,896,2,GasA,Y,955,0,2008,,9B,5B,48
25418193,train_9864,75,2001,1Fam,1,1,6,1961,1638,3,GasA,Y,918,0,2006,227000.097505257,9B,5B,45
25418193,test_1817,,11425,1Fam,2,1,8,1961,912,3,GasA,Y,1304,0,2008,,9B,5B,47
25418193,test_4410,80,8125,1Fam,2,1,6,1961,1686,3,GasA,Y,1291,0,2007,,9B,5B,46
25418193,train_5156,74,4435,1Fam,2,0,5,1962,793,3,GasA,N,1375,0,2009,213571.960240198,9B,5B,47
25418193,train_5832,62,11317,1Fam,2,1,6,1962,1084,3,GasA,Y,803,0,2010,201959.877143517,9B,5B,48
25418193,train_8096,34,4058,1Fam,1,1,3,1962,1410,4,GasA,Y,1015,0,2007,199833.690537419,9B,5B,45
25418193,train_8869,80,7937,TwnhsE,1,1,3,1962,576,2,GasA,Y,938,0,2006,203667.882986251,9B,5B,44
25418193,test_739,,10041,1Fam,1,1,8,1962,1844,2,GasA,Y,1509,0,2008,,9B,5B,46
25418193,test_2203,,10395,1Fam,0,0,7,1962,625,2,GasA,Y,864,0,2010,,9B,5B,48
25418193,train_2049,,8892,Twnhs,2,0,6,1963,1056,3,GasA,Y,1526,0,2007,221224.963446794,9B,5B,44
25418193,train_2087,63,5400,1Fam,1,1,8,1963,0,3,GasA,Y,1056,0,2009,207963.076134414,9B,5B,46
25418193,train_7370,62,5600,1Fam,2,0,7,1963,1120,2,GasA,Y,1044,0,2007,232535.970707951,9B,5B,44
25418193,train_7428,65,9600,1Fam,1,0,7,1963,264,3,GasA,Y,1701,0,2010,182146.090806008,9B,5B,47
25418193,train_8189,111,11600,Duplex,1,0,8,1963,0,3,GasA,Y,1158,0,2006,222040.690835004,9B,5B,43
25418193,test_562,50,12144,1Fam,2,1,7,1963,658,3,GasA,Y,1629,0,2008,,9B,5B,45
25418193,test_2339,69,11988,1Fam,2,0,4,1963,716,2,GasA,Y,1456,0,2008,,9B,5B,45
25418193,train_516,60,8461,1Fam,2,0,8,1964,483,6,GasA,Y,860,0,2008,195956.811506432,9B,5B,44
25418193,train_4589,78,8405,1Fam,1,0,4,1964,1573,2,GasA,Y,1248,0,2009,258128.100738289,9B,5B,45
25418193,train_2877,65,9600,TwnhsE,2,1,6,1965,1391,3,GasA,Y,987,0,2010,249442.948259253,9B,5B,45
25418193,train_7215,64,10800,1Fam,2,0,6,1965,1682,4,GasA,Y,1564,0,2006,235861.645416241,9B,5B,41
25418193,test_2405,80,6629,1Fam,2,0,5,1965,1095,2,GasA,Y,912,0,2006,,9B,5B,41
25418193,test_2466,78,159000,1Fam,2,0,6,1965,1392,4,GasA,Y,1430,0,2009,,9B,5B,44
25418193,test_4274,59,7677,1Fam,2,0,7,1965,1842,3,GasA,Y,1829,0,2006,,9B,5B,41
25418193,train_8741,24,10421,1Fam,1,1,6,1966,2444,3,GasA,Y,1392,0,2009,309194.89564095,9B,5B,43
25418193,train_965,50,9187,1Fam,2,0,7,1967,840,3,GasA,Y,1060,0,2007,184559.091785732,9B,5B,40
25418193,train_2000,48,2001,1Fam,2,0,5,1967,1581,3,GasA,Y,1196,0,2010,206588.758067532,9B,5B,43
25418193,train_2761,91,8064,1Fam,1,0,4,1967,1419,5,GasA,Y,840,0,2007,238670.127197552,9B,5B,40
